file,mode,key,old,new,unit,status,context
data/observations2/instrument/instrument-14.json,instrument-14-em02,2,1,1.5,DME,skip-between," without prompting, passing about 1.5 DME inside the arc, between the 1 DME and 2 DME limits, before correcting back onto the arc unaided. The le"
data/observations2/instrument/instrument-14.json,instrument-14-em02,2,2,1.5,DME,skip-between,"rompting, passing about 1.5 DME inside the arc, between the 1 DME and 2 DME limits, before correcting back onto the arc unaided. The lead used is"
data/observations2/instrument/instrument-14.json,instrument-14-em06,2,1,1.5,DME,skip-between,"during the intercept, drifting about 1.5 DME off the arc, between the 1 DME and 2 DME limits, before correcting back onto the arc without IP inte"
data/observations2/instrument/instrument-14.json,instrument-14-em06,2,2,1.5,DME,skip-between," intercept, drifting about 1.5 DME off the arc, between the 1 DME and 2 DME limits, before correcting back onto the arc without IP intervention. "
data/observations2/instrument/instrument-14.json,instrument-14-em07,2,1,1.5,DME,skip-between,"rn without prompting, drifting about 1.5 DME off the arc, between the 1 DME and 2 DME limits, before returning to the arc without IP intervention"
data/observations2/instrument/instrument-14.json,instrument-14-em07,2,2,1.5,DME,skip-between," prompting, drifting about 1.5 DME off the arc, between the 1 DME and 2 DME limits, before returning to the arc without IP intervention. The corr"
data/observations2/instrument/instrument-14.json,instrument-14-em09,2,1,1.5,DME,skip-between,"st without prompting, drifting about 1.5 DME off the arc, between the 1 DME and 2 DME limits, before completing the setup and regaining the arc. "
data/observations2/instrument/instrument-14.json,instrument-14-em09,2,2,1.5,DME,skip-between," prompting, drifting about 1.5 DME off the arc, between the 1 DME and 2 DME limits, before completing the setup and regaining the arc. The naviga"
data/observations2/instrument/instrument-14.json,instrument-14-tm01,2,1,1.5,DME,skip-between,"ed the arc in time, passing about 1.5 DME inside the arc, between the 1 DME and 2 DME limits. The reduction of the lead point is still only parti"
data/observations2/instrument/instrument-14.json,instrument-14-tm01,2,2,1.5,DME,skip-between," in time, passing about 1.5 DME inside the arc, between the 1 DME and 2 DME limits. The reduction of the lead point is still only partial for tur"
data/observations2/instrument/instrument-14.json,instrument-14-tm02,2,1,1.5,DME,skip-between,"ning to the arc, finishing about 1.5 DME outside the arc, between the 1 DME and 2 DME limits. The wind correction is still applied after the turn"
data/observations2/instrument/instrument-14.json,instrument-14-tm02,2,2,1.5,DME,skip-between,"e arc, finishing about 1.5 DME outside the arc, between the 1 DME and 2 DME limits. The wind correction is still applied after the turn has been "
data/observations2/instrument/instrument-17.json,instrument-17-tm01,3,8,10,knots,replaced,"en asked to slow, with airspeed excursions during the pattern staying inside 8 knots of the target on most of the pattern. One excursion ran slightly wide"
data/observations2/instrument/instrument-17.json,instrument-17-tm02,3,4,5,degrees,replaced,"fference on most legs, with deviation from the holding radial staying inside 4 degrees through the whole pattern. One leg needed the correction refined a li"
data/observations2/instrument/instrument-17.json,instrument-17-tm03,3,8,10,knots,replaced,"the holding condition early, on most entries, with airspeed remaining inside 8 knots of 150 KIAS. One entry needed a slightly later torque adjustment, wit"
data/observations2/instrument/instrument-17.json,instrument-17-tm04,3,4,5,degrees,replaced,"he turn and the leg timing, on most of the change, holding the radial inside 4 degrees and the estimated time over the IAF inside 1 minute. One segment show"
data/observations2/instrument/instrument-17.json,instrument-17-tm05,3,4,5,degrees,replaced,"attern, on most entries, with tracking of the assigned radial staying inside 4 degrees. One entry needed the picture reached a little more slowly than the r"
data/observations2/instrument/instrument-18.json,instrument-18-em01,2,10,,knots,skip-ambiguous: readably between C3=10 and C1=15 (spec 5.9) target=ambiguous,"etting airspeed increase to about 12 knots above target, outside the +10 knot standard, before reducing power promptly. The nose-low attitude carri"
data/observations2/instrument/instrument-18.json,instrument-18-em02,2,5,6,degrees,replaced,"ift reach about 7 degrees off the penetration radial, outside the +/- 5 degree standard, before applying a suitable wind correction angle. The cross"
data/observations2/instrument/instrument-18.json,instrument-18-em07,2,5,,knots,skip-ambiguous: readably between C3=10 and C1=15 (spec 5.9) target=ambiguous,"g, letting airspeed fall about 8 knots below the target, outside the -5 knot standard, before the target speed was regained. Power is still added "
data/observations2/instrument/instrument-18.json,instrument-18-tm01,2,10,,knots,skip-ambiguous: readably between C3=10 and C1=15 (spec 5.9) target=ambiguous,"ng airspeed increase to about 12 knots above target, outside the plus 10 knot standard, before power and speed brake brought it back inside toleran"
data/observations2/instrument/instrument-18.json,instrument-18-tm02,2,10,,knots,skip-ambiguous: readably between C3=10 and C1=15 (spec 5.9) target=ambiguous," letting airspeed reach about 12 knots above target, outside the plus 10 knot standard, before setting 5 degrees nose-low with 20 percent torque. T"
data/observations2/instrument/instrument-18.json,instrument-18-tm03,2,10,,knots,skip-ambiguous: readably between C3=10 and C1=15 (spec 5.9) target=ambiguous," letting airspeed reach about 12 knots above target, outside the plus 10 knot standard, before it was returned inside tolerance. The VSI cross-chec"
data/observations2/instrument/instrument-18.json,instrument-18-tm04,2,5,,knots,skip-ambiguous: readably between C3=10 and C1=15 (spec 5.9) target=ambiguous,"tting airspeed decay to about 8 knots below target, outside the minus 5 knot standard, before speed was restored inside tolerance. The allowance f"
data/observations2/instrument/instrument-18.json,instrument-18-tm06,2,5,6,degrees,replaced,"about 7 degrees off the penetration radial, outside the plus or minus 5 degree standard, before taking an intercept heading and re-establishing the "
data/observations2/instrument/instrument-18.json,instrument-18-tm07,2,5,6,degrees,replaced,"ourse drift about 7 degrees off the radial, outside the plus or minus 5 degree standard, while the field elevation and runway data were looked up du"
data/observations2/instrument/instrument-18.json,instrument-18-tm08,2,5,6,degrees,replaced,"ng it drift about 7 degrees off the radial, outside the plus or minus 5 degree standard, while the re-routing from an uncoordinated request was bein"
data/observations2/instrument/instrument-19.json,instrument-19-em01,2,150,220,feet,replaced,"in good time without IP intervention, letting altitude deviation grow past 150 feet to approximately 200 to 250 feet before returning to the cleared alti"
data/observations2/instrument/instrument-19.json,instrument-19-em03,2,5,8,degrees,replaced," the assigned heading without IP intervention, letting deviation pass 5 degrees and reach approximately 7 to 8 degrees before it was corrected. The a"
data/observations2/instrument/instrument-19.json,instrument-19-em09,2,5,8,degrees,replaced,"red stable flight without IP intervention, letting heading drift pass 5 degrees and altitude control become irregular within the 150 to 300 feet band"
data/observations2/instrument/instrument-20.json,instrument-20-tm01,3,4,5,degrees,replaced,"g bug, on most of the final segment, with course displacement staying inside 4 degrees. One correction was slightly wider than the rest, without leaving the"
data/observations2/instrument/instrument-20.json,instrument-20-tm02,3,4,5,degrees,replaced,"before the FAF on most of the approach, course displacement remaining inside 4 degrees with only small refinements needed on the inbound leg. One refinement"
data/observations2/instrument/instrument-21.json,instrument-21-em03,2,10,,knots,skip-ambiguous: readably between C3=10 and C1=15 (spec 5.9) target=ambiguous, letting airspeed drift into the band between plus 10/-5 and plus 15/-10 knots of the computed value before a single measured power correction resto
data/observations2/instrument/instrument-22.json,instrument-22-em02,2,1,1.5,dots,replaced,etween needle movement and correction so displacement stays closer to 1 dot.
